Parcel_ID,GPIN,Property Street,House Number,Block Number,Full Road Name,Road Name,Property City,Property State,Property Zip,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
16487580                  ,1427897580,696 Mowbray Arch 560,696 ,600,Mowbray Arch 560,Mowbray Arch ,Norfolk                         ,VA  ,23507-1879,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Sep 17 2014,185000
16487585                  ,1427897580,696 Mowbray Arch 610,696 ,600,Mowbray Arch 610,Mowbray Arch ,Norfolk                         ,VA  ,23507-1841,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,May 28 2014,226000
16487590                  ,1427897580,696 Mowbray Arch 620,696 ,600,Mowbray Arch 620,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Jun 21 2016,150400
16487595                  ,1427897580,696 Mowbray Arch 630,696 ,600,Mowbray Arch 630,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1372,56300,160700,56300,171400,56300,171400,Jul 26 2007,303000
16487600                  ,1427897580,696 Mowbray Arch 640,696 ,600,Mowbray Arch 640,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Dec 10 2004,180000
16487605                  ,1427897580,696 Mowbray Arch 650,696 ,600,Mowbray Arch 650,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Jan 22 2002,99500
16487610                  ,1427897580,696 Mowbray Arch 660,696 ,600,Mowbray Arch 660,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,May 27 2010,0
16487615                  ,1427897580,696 Mowbray Arch 710,696 ,600,Mowbray Arch 710,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1081,44300,128600,44300,138500,44300,138500,Jul  2 1985,80200
16487620                  ,1427897580,696 Mowbray Arch 720,696 ,600,Mowbray Arch 720,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,Sep  9 2011,190000
16487625                  ,1427897580,696 Mowbray Arch 730,696 ,600,Mowbray Arch 730,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1200,49200,141700,49200,151100,49200,151100,Feb  6 2013,130000
16487630                  ,1427897580,696 Mowbray Arch 740,696 ,600,Mowbray Arch 740,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,Jul 24 2013,214900
16487635                  ,1427897580,696 Mowbray Arch 750,696 ,600,Mowbray Arch 750,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,1081,44300,128600,44300,138500,44300,138500,Jun 10 2005,221000
16487640                  ,1427897580,696 Mowbray Arch 760,696 ,600,Mowbray Arch 760,Mowbray Arch ,Norfolk                         ,VA  ,23507-1880,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Jan 25 2013,148500
16487645                  ,1427897580,696 Mowbray Arch 810,696 ,600,Mowbray Arch 810,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,Jun  3 1993,0
16487650                  ,1427897580,696 Mowbray Arch 820,696 ,600,Mowbray Arch 820,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Nov 18 2005,0
16487655                  ,1427897580,696 Mowbray Arch 830,696 ,600,Mowbray Arch 830,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,1372,56300,160700,56300,171400,56300,171400,Jul 21 2006,293000
16487660                  ,1427897580,696 Mowbray Arch 840,696 ,600,Mowbray Arch 840,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Dec 30 2003,150000
16487665                  ,1427897580,696 Mowbray Arch 850,696 ,600,Mowbray Arch 850,Mowbray Arch ,Norfolk                         ,VA  ,23507-1842,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Nov  5 2004,0
16487670                  ,1427897580,696 Mowbray Arch 860,696 ,600,Mowbray Arch 860,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Aug 31 1998,72000
16487675                  ,1427897580,696 Mowbray Arch 910,696 ,600,Mowbray Arch 910,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1081,44300,128600,44300,138500,44300,138500,Dec 14 2000,87800
16487680                  ,1427897580,696 Mowbray Arch 920,696 ,600,Mowbray Arch 920,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,Nov 12 1985,114100
16487685                  ,1427897580,696 Mowbray Arch 930,696 ,600,Mowbray Arch 930,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1200,49200,140400,49200,149700,49200,149700,May 23 2013,185000
16487690                  ,1427897580,696 Mowbray Arch 940,696 ,600,Mowbray Arch 940,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1312,53800,153800,53800,165700,53800,165700,Aug 20 2004,209500
16487695                  ,1427897580,696 Mowbray Arch 950,696 ,600,Mowbray Arch 950,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,1081,44300,128600,44300,138500,44300,138500,Aug  5 1999,0
16487700                  ,1427897580,696 Mowbray Arch 960,696 ,600,Mowbray Arch 960,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,120800,39400,120800,39400,120800,Dec 11 1998,0
16504200                  ,1428711737,708 Graydon Av,708 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150300,Single Family - Attached,2876,2436,125500,239400,125500,239400,125500,239400,Mar 16 2007,0
16504600                  ,1427798763,621 Botetourt Gdns,621 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1803,23507,150600,Single Family - Attached,0,2623,80900,273600,80900,236000,80900,236000,Apr 29 2015,389000
16631702                  ,1428616841,743 Graydon Av,743 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Attached,1481,2310,63400,272600,63400,254000,63400,254000,Jul 14 2015,435000
16637802                  ,1428616850,741 Graydon Av,741 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Attached,1518,2310,63400,232000,63400,232000,63400,232000,Jan 29 1996,0
16645710                  ,1428616822,745 Graydon Av,745 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Attached,1481,2310,65500,241100,65500,241100,65500,241100,Mar 18 2002,250000
16645720                  ,1428615789,747 Graydon Av,747 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Attached,1481,2310,65900,241200,65900,241200,65900,241200,Apr 18 2016,420000
16645730                  ,1428616806,1014 Colley Av,1014 ,1000,Colley Av,Colley Av,Norfolk                         ,VA  ,23507-1617,23507,150300,Single Family - Attached,1060,1970,68400,191900,68400,191900,68400,191900,Apr 20 1998,139500
16645740                  ,1428615872,1012 Colley Av,1012 ,1000,Colley Av,Colley Av,Norfolk                         ,VA  ,23507-1617,23507,150300,Single Family - Attached,900,2028,88600,189000,88600,189000,88600,189000,May 25 2012,200000
16657900                  ,1428816541,1310 Debree Av,1310 ,1300,Debree Av,Debree Av,Norfolk                         ,VA  ,23517-2127,23517,150400,Single Family - Attached,0,2411,87700,279700,87700,279700,87700,279700,Aug 13 2015,350000
16684300                  ,1428917368,1400 Llewellyn Av,1400 ,1400,Llewellyn Av,Llewellyn Av,Norfolk                         ,VA  ,23517-2249,23517,150800,Single Family - Detached,0,1756,98700,209000,98700,209000,98700,209000,Mar  5 2009,0
16712000                  ,1427897580,696 Mowbray Arch 240,696 ,600,Mowbray Arch 240,Mowbray Arch ,Norfolk                         ,VA  ,23507-1836,23507,150480,Condominium,0,960,39400,119700,39400,119700,39400,119700,Aug 21 2015,160000
16713000                  ,1428818853,1362 Debree Av,1362 ,1300,Debree Av,Debree Av,Norfolk                         ,VA  ,23517-2131,23517,150400,Single Family - Attached,0,3058,101300,363900,101300,363900,101300,363900,Oct 22 2008,468500
16720000                  ,1428820334,1411 Stockley Gdns,1411 ,1400,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23517-2025,23517,150300,Single Family - Detached,5000,1770,199400,194900,199400,194900,199400,194900,Apr  4 2016,420000
16767300                  ,1428937487,310 W 21st St,310 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2113,23517,150590,Commercial,11505,NULL,269300,561400,269300,561400,269300,561400,Jun 18 2010,0
16884600                  ,1428619542,712 Westover Av,712 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1623,23507,150300,Single Family - Detached,11909,5167,349800,453100,349800,453100,349800,453100,Dec 15 2011,835000
16942000                  ,1427798614,605 Botetourt Gdns,605 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1803,23507,150600,Single Family - Attached,0,2623,80900,252500,80900,240400,80900,240400,Mar 31 1998,160000
17078300                  ,1428710437,702 Westover Av,702 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1623,23507,150300,Single Family - Attached,2212,3046,77300,335200,77300,335200,77300,335200,May 20 2013,525000
17304100                  ,1428710962,721 W Princess Anne Rd,721 ,700,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1837,23517,150300,Non-Taxable,0,NULL,300200,378800,300200,378800,300200,378800,Mar 15 1995,206500
17329000                  ,1428812180,450 Westover Mews,450 ,400,Westover Mews,Westover Mews,Norfolk                         ,VA  ,23507-1830,23507,150400,Single Family - Attached,0,1342,123700,162500,123700,162500,123700,162500,May  4 2006,317500
17369900                  ,1428714751,625 W Princess Anne Rd,625 ,600,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1876,23517,150390,Apartment,8240,NULL,304800,369500,304800,353000,304800,353000,Dec  8 2002,598500
17603800                  ,1428821684,523 Spotswood Av,523 ,500,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-2007,23517,150300,Single Family - Detached,5900,2604,222700,197500,222700,197500,222700,197500,Feb 24 2015,0
17724500                  ,1428720598,739 Baldwin Av,739 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1813,23517,150300,Duplex,5500,2046,239400,155300,239400,155300,239400,155300,Aug  1 1985,0
17724700                  ,1428721544,735 Baldwin Av,735 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1813,23517,150300,Duplex,6248,2046,241900,155300,241900,155300,241900,155300,Aug  1 1985,0
17739504                  ,1428937415,341 W 22nd St,341 ,300,W 22nd St,W 22nd ,Norfolk                         ,VA  ,23517,23517,150590,Commercial,11468,NULL,154400,32200,154400,32200,154400,32200,Jun 18 2010,0
17755675                  ,1428710409,706 Westover Av,706 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1623,23507,150300,Single Family - Attached,2662,3292,94900,402800,94900,402800,94900,402800,Oct 12 2007,560000
17760700                  ,1428820310,1403 Stockley Gdns,1403 ,1400,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23517-2025,23517,150300,Single Family - Detached,4100,2818,163300,260200,163300,260200,163300,260200,May 14 1982,79900
17773950                  ,1428802842,428 Westover Av,428 ,400,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1828,23507,150400,Single Family - Attached,0,1700,74700,180100,74700,180100,74700,180100,Mar 17 2006,347000
17819000                  ,1428722720,732 Baldwin Av,732 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1814,23517,150300,Single Family - Detached,5565,2786,203300,221200,203300,221200,203300,221200,Apr  4 2013,0
17819400                  ,1428731534,808 Brandon Av,808 ,800,Brandon Av,Brandon Av,Norfolk                         ,VA  ,23517-1606,23517,150300,Triplex,5000,3240,165800,178800,165800,178800,165800,178800,Aug 31 2009,377500
17908000                  ,1428606946,700 Raleigh Av,700 ,700,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-1635,23507,150300,Single Family - Attached,0,2606,102100,232400,102100,232400,102100,232400,Jun 14 2004,327000
17963000                  ,1428901289,1010 Llewellyn Mews,1010 ,1000,Llewellyn Mews,Llewellyn Mews,Norfolk                         ,VA  ,23507-1835,23507,150400,Single Family - Detached,0,2190,211500,223000,211500,223000,211500,223000,Jun 18 2014,445000
17978128                  ,1428642529,953 Azalea Ct,953 ,900,Azalea Ct,Azalea Ct,Norfolk                         ,VA  ,23517-1520,23517,150390,Apartment,12356,NULL,370700,481500,370700,324300,370700,324300,May  6 2015,0
17999000                  ,1428901119,312 Westover Av,312 ,300,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1826,23507,150400,Single Family - Attached,0,2016,59800,253800,59800,253800,59800,253800,Nov  2 1998,27500
18016000                  ,1428811176,437 Westover Mews,437 ,400,Westover Mews,Westover Mews,Norfolk                         ,VA  ,23507-1865,23507,150400,Single Family - Attached,0,1706,93000,242400,93000,242400,93000,242400,Dec 18 2012,330000
18041600                  ,1427795449,508 Colonial Av,508 ,500,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-2212,23507,150600,Single Family - Detached,0,2508,83000,275100,83000,261400,83000,261400,May 25 2016,320000
18045100                  ,1427695707,408 Dundaff St,408 ,400,Dundaff St,Dundaff St,Norfolk                         ,VA  ,23507-2008,23507,150690,Apartment,39733,NULL,1072800,3430700,1072800,3482600,1072800,3482600,Dec 30 1966,0
18045205                  ,1427693886,615 Fairfax Av,615 ,600,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507,23507,150600,Vacant Land,0,NULL,90500,0,90500,0,90500,0,Apr 13 1973,15000
18045208                  ,1427694805,613 Fairfax Av,613 ,600,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507,23507,150600,Vacant Land,0,NULL,90500,0,90500,0,90500,0,Apr 13 1973,15000
18045600                  ,1427880141,330 W Brambleton Av,330 ,300,W Brambleton Av,W Brambleton ,Norfolk                         ,VA  ,23510-1325,23510,150990,Apartment,223103,NULL,8924100,11789000,8924100,14648100,8924100,14648100,May  5 2003,0
18273500                  ,1427798797,629 Botetourt Gdns,629 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1803,23507,150600,Single Family - Attached,0,2623,80900,244400,80900,232600,80900,232600,Apr 22 1997,150000
18412100                  ,1428720569,741 Baldwin Av,741 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1813,23517,150300,Single Family - Detached,3600,2086,127000,209800,127000,209800,127000,209800,Dec  4 1979,47500
18475200                  ,1427794949,513 Boissevain Av,513 ,500,Boissevain Av,Boissevain Av,Norfolk                         ,VA  ,23507-2119,23507,150690,Apartment,3625,4460,94500,230700,94500,230700,94500,230700,Oct 25 2005,0
18538925                  ,1428820567,610 Shirley Av,610 ,600,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2026,23517,150300,Single Family - Detached,5750,3142,210100,257900,210100,257900,210100,257900,Jul 18 1997,210000
